102,libya denies it is delaying the hand over of the lockerbie suspects ,270, cairo egypt (ap) libya has denied u.s._british allegations that it is delaying the hand over of two men wanted for the blowing up of an american airliner over lockerbie scotland the foreign ministry said libya ``does not accept the claim,C:\Users\rishi\Desktop\docs\docs\d30042t\APW19981028.0445
103,zimbabwean president arrives in egypt ,131, cairo egypt (ap) zimbabwean president robert mugabe arrived in egypt monday after meeting with libyan leader moammar gadhafi it was not clear if his plane flew directly from libya in violation of u.n air embargo on the north african state,C:\Users\rishi\Desktop\docs\docs\d30042t\APW19981123.1112
104,zimbabwean president arrives in egypt ,126, cairo egypt (ap) zimbabwean president robert mugabe arrived monday in egypt after meeting with libyan leader moammar gadhafi it was not clear if his plane flew directly from libya in violation of u.n air embargo on the north african state,C:\Users\rishi\Desktop\docs\docs\d30042t\APW19981123.1153
105,reports say three top libyan officials jailed in lockerbie case ,414, cairo egypt (ap) newspapers reported wednesday that three top libyan officials have been tried and jailed in the lockerbie case but libyan dissidents said the reports appeared to be political ploy by libya's leader col moammar gadhafi an egyptian source,C:\Users\rishi\Desktop\docs\docs\d30042t\APW19981125.0279
106,un chief doesn't rule out libyan visit u.n officials optimistic ,349, united nations (ap) secretary general kofi annan said wednesday that he may travel to libya next week in hopes of closing deal to try two libyan suspects in the pan am lockerbie bombing annan is heading to north africa beginning,C:\Users\rishi\Desktop\docs\docs\d30042t\APW19981125.0886
107,un chief doesn't rule out libyan visit u.n officials optimistic ,413, united nations (ap) secretary general kofi annan said wednesday that he is considering trip to libya next week that could close deal to try libyan suspects in the pan am lockerbie bombing annan is heading to north africa beginning thursday,C:\Users\rishi\Desktop\docs\docs\d30042t\APW19981125.0903
108,nation of islam leader meets gadhafi ,243, cairo egypt (ap) louis farrakhan the leader of u.s muslim group met with libyan leader moammar gadhafi on sunday and congratulated him on his recovery from hip injury state run libyan radio reported improved health will enable gadhafi to ``carry,C:\Users\rishi\Desktop\docs\docs\d30042t\APW19981129.0652
109,libya hopes its archaeological treasures will lure tourists ,660, sabratha libya among majestic roman ruins set against an azure sea sebastian cuisenier walked alone rare visitor to site that almost anywhere else in the world would be thronged with tourists ``i've always liked pariah countries '' cuisenier 27 frenchman from,C:\Users\rishi\Desktop\docs\docs\d30042t\NYT19981021.0303
110,gadhafi weighs deal for two bombing suspects ,1129, tripoli libya outwardly at least nearly everything on display in libya these days seems calculated to project defiance posters plastered on downtown streets mock six years of u.n sanctions hailing as heroes african leaders who have flown to libya in,C:\Users\rishi\Desktop\docs\docs\d30042t\NYT19981031.0088
111,turkey still suspicious despite deal with syria ,180, ankara turkey (ap) foreign minister ismail cem said wednesday turkey was remaining cautious towards neighboring syria despite deal with damascus to crack down on kurdish rebel group turkey and syria stuck the deal tuesday ending weeks long standoff under the,C:\Users\rishi\Desktop\docs\docs\d30044t\APW19981021.0554
112,russian lawmakers urge political asylum for kurdish rebel leader ,203, moscow (ap) russia's parliament on wednesday asked president boris yeltsin to offer political asylum to kurdish rebel leader abdullah ocalan who is wanted in turkey on charges of heading terrorist organization turkey officially asked russia last week to extradite ocalan,C:\Users\rishi\Desktop\docs\docs\d30044t\APW19981104.0265
113,russian lawmakers urge political asylum for kurdish rebel leader ,317, moscow (ap) russia's parliament on wednesday asked president boris yeltsin to offer political asylum to kurdish rebel leader abdullah ocalan who is wanted in turkey on charges of heading terrorist organization turkey officially asked russia last week to extradite ocalan,C:\Users\rishi\Desktop\docs\docs\d30044t\APW19981104.0525
114,turkey protests greek deputies' invitation ,162, ankara turkey (ap) the foreign ministry on friday protested the invitation by 109 greek deputies to kurdish rebel leader to visit greece in statement the ministry said that the invitation ``would only encourage terrorist activities.'' ``we strongly protest the action,C:\Users\rishi\Desktop\docs\docs\d30044t\APW19981106.1119
115,kurdish women go on hunger strike ,185, yerevan armenia (ap) seven female members of kurdish group were on three day hunger strike tuesday in support of controversial kurdish leader whom they claim is being persecuted the women who began their protest monday at the freedom for the,C:\Users\rishi\Desktop\docs\docs\d30044t\APW19981110.0230
116,kurdish rebel leader detained in rome ,395, rome (ap) abdullah ocalan leader of kurdish insurgents who has been sought for years by turkey has been detained in rome after stepping off plane from moscow turkish and italian officials said friday necati bilican turkey's police chief said his,C:\Users\rishi\Desktop\docs\docs\d30044t\APW19981113.0541
117,kurdish rebel leader detained in rome turkey seeks extradition ,494, rome (ap) the leader of 14 year old kurdish insurgency considered terrorist by turkey and its most wanted criminal has been arrested in rome setting up major battle with italy over his extradition abdullah ocalan was arrested after stepping off,C:\Users\rishi\Desktop\docs\docs\d30044t\APW19981113.0895
118,kurdish rebel leader detained in rome turkey seeks extradition ,494, rome (ap) the leader of 14 year old kurdish insurgency considered terrorist by turkey and its most wanted criminal has been arrested in rome setting up major battle with italy over his extradition abdullah ocalan was arrested after stepping off,C:\Users\rishi\Desktop\docs\docs\d30044t\APW19981113.0896
119,ap photo nic 101 ,228, nicosia cyprus (ap) about 100 kurds began hunger strike in the main square of nicosia on saturday to protest the detention in italy of kurdish rebel leader abdullah ocalan men and women wearing white shrouds danced to kurdish music blared,C:\Users\rishi\Desktop\docs\docs\d30044t\APW19981114.0178
120,syria agrees to stop supporting kurds defusing crisis with turkey ,514, istanbul turkey three week old crisis between turkey and syria appears to have been at least temporarily defused by the signing of an agreement in which syria agreed to stop supporting kurdish rebels who are demanding homeland in turkey turkey,C:\Users\rishi\Desktop\docs\docs\d30044t\NYT19981021.0318
121,u.s. other economic powers pushes plan to avoid global recession ,700, washington (ap) the united states and other economic powers moved ahead saturday toward an overhaul of the world's financial system to prevent widening market turmoil from pushing more countries into recession u.s president bill clinton telephoned british prime minister tony,C:\Users\rishi\Desktop\docs\docs\d30048t\APW19981003.0705
122,imf executive says world economic motor still ticking ,434, madrid spain (ap) the chief executive of the international monetary fund said wednesday there should be slight improvement in global economic fortunes next year spearheaded by europe and the united states michel camdessus imf managing director predicted world growth of,C:\Users\rishi\Desktop\docs\docs\d30048t\APW19981014.0523
123,on election eve doubts cloud brazilians' outlook ,784, rio de janeiro brazil when josue da silva stepped up to the consumer society four years ago the ground underfoot felt solid and endless for the first time in years inflation in brazil was under control and he and his,C:\Users\rishi\Desktop\docs\docs\d30048t\NYT19981001.0351
124,economic leaders differ in strategy on crisis ,948, washington as financial leaders from the world's major economies as well as from many of the most shell shocked gathered saturday for talks the clinton administration faced unusual challenges from europe japan and emerging market nations which are all arriving,C:\Users\rishi\Desktop\docs\docs\d30048t\NYT19981003.0074
125,early returns indicate re election of cardoso in brazil ,599, rio de janeiro brazil brazilian voters appeared to re elect president fernando henrique cardoso in the first round of balloting sunday thus maintaining the leadership of country struggling against economic crisis in preliminary returns cardoso appeared to have defeated luiz,C:\Users\rishi\Desktop\docs\docs\d30048t\NYT19981004.0131
126,incumbent president takes comfortable lead in brazil ,712, rio de janeiro brazil brazilian voters gave president fernando henrique cardoso comfortable lead in the first round of balloting sunday apparently maintaining the leadership of country struggling against economic crisis with 22 percent of the vote counted cardoso appeared to,C:\Users\rishi\Desktop\docs\docs\d30048t\NYT19981004.0152
127,brazilian president's narrow re election dims hope for reform ,675, rio de janeiro brazil through the anxious weeks leading up to the national elections here on sunday as some $30 billion fled brazil despite the doubling of domestic interest rates international financial officials watched for the government to tackle cost,C:\Users\rishi\Desktop\docs\docs\d30048t\NYT19981005.0331
128,latin american economic officials lash out at imf (jt) ,630, washington increasingly angry at what they consider the lenient treatment that russia received in its $4.5 billion bailout by the international monetary fund latin american officials and economists warned monday that the programs being offered to protect their own countries,C:\Users\rishi\Desktop\docs\docs\d30048t\NYT19981005.0365
129,editorial brazil's economic troubles ,396, the new york times said in editorial for wednesday oct 7 brazilian president fernando henrique cardoso has little time to savor his apparent first round re election victory sunday he must take rapid and unpopular steps to save the economy,C:\Users\rishi\Desktop\docs\docs\d30048t\NYT19981006.0468
130,brazil plans $20 billion in tax hikes budget cuts ,641, brasilia brazil as three man economic team headed for washington and president fernando henrique cardoso flew off to portugal brazilian government officials put the finishing touches friday on an ambitious package to raise $20 billion in revenues through spending cuts,C:\Users\rishi\Desktop\docs\docs\d30048t\NYT19981016.0286
131,senate democrats vulnerable in tight races ,1343, los angeles in 1992 in good year for democrats barbara boxer won her seat in the u.s senate with 48 percent of the vote in the six years since she has been reliably outspoken liberal from state that is less,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981003.0061
132,analysis d'amato and schumer not so opposite ,987, new york anyone following the u.s senate race in new york this year could be forgiven for concluding that this is one of the epic ideological battles of the 1990s the right wing extremist sen alfonse d'amato versus the ultraliberal,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981004.0121
133,analysis d'amato and schumer not so opposite ,987, new york anyone following the u.s senate race in new york this year could be forgiven for concluding that this is one of the epic ideological battles of the 1990s the right wing extremist sen alfonse d'amato versus the ultraliberal,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981004.0125
134,analysis rocky road length unknown ,932, washington as several of its members observed monday's debate and votes in the house judiciary committee marked only the third time in the nation's history that impeachment of president has been formally considered on capitol hill in that limited sense,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981005.0379
135,analysis rocky road length unknown ,950, washington almost every member of the house judiciary committee paid some tribute to the constitution and the founding fathers monday many said portentously that their debates and votes would be remembered for generations the muse of history was obviously working,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981005.0445
136,times poll shows schumer d'amato in tight race for senate ,544, sen alfonse d'amato and rep charles schumer are locked in an extraordinarily tight race for the u.s senate the outcome apparently rests with small group of undecided voters many of whom are not yet paying attention to the contest statewide,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981007.0352
137,democrat loses ground in illinois senate race ,965, chicago she says he is ``duplicitous '' ``wolf in sheep's clothing'' who has resorted to ``scuzzball'' campaign tactics in the past he has described her as ``shrill '' claims she ``has nothing positive to say about her own record'' and that her,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981007.0353
138,democrat loses ground in illinois senate race ,965, chicago she says he is ``duplicitous '' ``wolf in sheep's clothing'' who has resorted to ``scuzzball'' campaign tactics in the past he has described her as ``shrill '' claims she ``has nothing positive to say about her own record'' and that her,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981007.0355
139,democrats weighing the personal and political ,818, washington rep louise slaughter has not been big fan of her fellow democrat bill clinton she thinks that he was major reason the democrats lost control of congress in 1994 that he has struck one too many deals with the,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981007.0395
140,analysis guessing at clinton's fate ,949, washington for all the talk of duty and constitution it was not all that difficult for the house to open formal impeachment inquiry into president clinton thursday the more troublesome question is how congress will bring to conclusion the process,C:\Users\rishi\Desktop\docs\docs\d30050t\NYT19981008.0467
141,lawyer former prison guard should be spared long sentence ,466, the hague netherlands (ap) former bosnian muslim prison guard charged with war crimes against serb captives should get milder sentence because he suffers from mental problems worsened by the war his lawyer told u.n tribunal monday the appeal came during,C:\Users\rishi\Desktop\docs\docs\d30051t\APW19981012.0791
142,u.n tribunal to resume probe of alleged atrocities in kosovo ,389, the hague netherlands (ap) yugoslav war crimes tribunal investigators plan to return to kosovo and resume their probe of alleged atrocities in the troubled province tribunal official said wednesday visas that were denied earlier by yugoslav authorities have now been,C:\Users\rishi\Desktop\docs\docs\d30051t\APW19981014.0564
143,general assembly votes to select three new judges for hague ,213, united nations (ap) the general assembly voted friday to select three judges to fill new trial chamber of the yugoslav war crimes tribunal whose caseload could grow with atrocities committed during the kosovo conflict representatives of the 185 member assembly,C:\Users\rishi\Desktop\docs\docs\d30051t\APW19981016.0667
144,war crimes investigation mission to begin next month ,157, the hague netherlands (ap) delegation of u.n war crimes investigators and prosecutors plans to visit kosovo early next month officials at the yugoslav war crimes tribunal said wednesday the team led by chief prosecutor louise arbour of canada and her,C:\Users\rishi\Desktop\docs\docs\d30051t\APW19981021.0246
145,bosnian serb pleads guilty to 14 murders at u.n tribunal ,108, the hague netherlands (ap) handing the yugoslav war crimes tribunal only its third conviction bosnian serb thursday pleaded guilty to 14 murders goran jelisic 30 faces maximum life prison term for the killings because he pleaded innocent to genocide charge,C:\Users\rishi\Desktop\docs\docs\d30051t\APW19981029.0281
146,clash wounds three serbs ,629, sipitula yugoslavia (ap) three serbs were wounded after their cars were raked by gunfire from separatist ethnic albanians police said wednesday the violence highlighted kosovo's continuing potential for bloodshed despite last month's peace agreement serb police at checkpoint near sipitula,C:\Users\rishi\Desktop\docs\docs\d30051t\APW19981104.0524
147,clash wounds three serbs ,611, sipitula yugoslavia (ap) three serbs were wounded after their cars were raked by gunfire from separatist ethnic albanians police said wednesday the violence highlighted kosovo's continuing potential for bloodshed despite last month's peace agreement serb police at checkpoint near sipitula,C:\Users\rishi\Desktop\docs\docs\d30051t\APW19981104.0537
148,yugoslavia refuses to allow kosovo investigations ,376, the hague netherlands (ap) the president of the u.n war crimes tribunal angrily branded yugoslavia ``rogue state'' thursday after belgrade refused to allow investigators to probe alleged atrocities in kosovo authorities in the federal republic of yugoslavia confirmed they would,C:\Users\rishi\Desktop\docs\docs\d30051t\APW19981105.0609
149,belgrade war crimes debate yugoslavia must cooperate on kosovo ,269, belgrade yugoslavia (ap) yugoslavia must cooperate with u.n war crimes panel investigating allegations of atrocities in the rebellious yugoslav province of kosovo u.s official said saturday ``in the u.n security council there is unanimous consent of all its members that,C:\Users\rishi\Desktop\docs\docs\d30051t\APW19981107.0700
150,man who claims to have survived kosovo massacre describes killings ,950, golubovac yugoslavia 42 year old man who says he is the lone survivor of massacre in which 13 ethnic albanians were summarily shot and killed in this village in kosovo recalled thursday how he was herded into garden with other,C:\Users\rishi\Desktop\docs\docs\d30051t\NYT19981001.0377
151,chechen gunmen take four foreign hostages ,428, grozny russia (ap) unknown gunmen abducted three britons and new zealand citizen in russia's breakaway chechnya region after shootout with their bodyguards regional official said sunday the four men who were in chechnya to install cellular phone system were taken,C:\Users\rishi\Desktop\docs\docs\d30056t\APW19981004.0717
152,foreign office says british company ignored warnings over chechnya ,514, london (ap) foreign office minister said monday that the british phone company whose four employees were kidnapped in chechnya at the weekend was specifically warned to withdraw from russia's breakaway region but ignored the advice ``the advice could not have,C:\Users\rishi\Desktop\docs\docs\d30056t\APW19981005.0718
153,british embassy no leads to british new zealand hostages in ,220, moscow (ap) the british embassy in moscow has received no direct information about three britons and new zealander kidnapped in breakaway chechnya nearly two weeks ago an embassy official said wednesday no ransom demands have been made for the hostages,C:\Users\rishi\Desktop\docs\docs\d30056t\APW19981014.0284
154,muslim leader in chechnya escapes attempt on life ,313, moscow (ap) bomb exploded in car carrying senior muslim cleric in breakaway chechnya on thursday but he was not hurt russian news agencies reported mufti akhmad khadzhi kadirov was approaching his home in the chechen capital of grozny when the,C:\Users\rishi\Desktop\docs\docs\d30056t\APW19981026.0225
155,officials bodies of four kidnapped foreigners found ,163, grozny russia (ap) chechen officials said the bodies of four kidnapped foreigners had been found tuesday near remote village but an associated press reporter saw four severed heads near the village of assinovskaya about 40 kms (25 miles) west of,C:\Users\rishi\Desktop\docs\docs\d30056t\APW19981208.0286
156,officials bodies of four kidnapped foreigners found ,249, grozny russia (ap) chechen authorities found the remains of four kidnapped foreigners tuesday near remote village in the breakaway region in southern russia an associated press reporter saw four severed heads near the village of assinovskaya about 40 kms (25,C:\Users\rishi\Desktop\docs\docs\d30056t\APW19981208.0313
157,officials bodies of four kidnapped foreigners found ,243, grozny russia (ap) chechen authorities found the remains of four kidnapped foreigners tuesday near remote village in the breakaway region in southern russia an associated press reporter saw four severed heads near the village of assinovskaya about 40 kms (25,C:\Users\rishi\Desktop\docs\docs\d30056t\APW19981208.0315
158,officials heads of four kidnapped foreigners found ,532, grozny russia (ap) chechen authorities found the decapitated heads of four kidnapped foreigners tuesday near remote village after two month search in the breakaway region in southern russia an associated press reporter saw the severed heads near the village of,C:\Users\rishi\Desktop\docs\docs\d30056t\APW19981208.0876
159,severed heads of kidnapped westerners found in chechnya ,894, moscow the severed heads of four kidnapping victims identified as three britons and new zealander were found tuesday on the side of road in chechnya the breakaway region on russia's southern border that emerged undefeated from brutal war two years,C:\Users\rishi\Desktop\docs\docs\d30056t\NYT19981208.0294
160,torturers need counseling too conference hears ,418, cape town south africa (ap) torturers and bombers who carried out atrocities defending or fighting apartheid need counseling to ensure they do not repeat their crimes an expert for south africa's reconciliation body said thursday addressing local and international experts,C:\Users\rishi\Desktop\docs\docs\d31001t\APW19981008.0841
161,report south african truth panel to condemn anc ,339, johannesburg south africa (ap) panel probing apartheid era abuses has accused the african national congress of human rights violations including torture and bomb attacks the state broadcaster said monday the anc which led the struggle against white rule and now,C:\Users\rishi\Desktop\docs\docs\d31001t\APW19981026.0485
162,report south african truth panel to condemn anc ,552, johannesburg south africa (ap) the institution exploring apartheid's horrors will issue report that finds the african national congress shares blame for human rights violations as it struggled to overcome white rule the 3 500 page report by the truth and reconciliation,C:\Users\rishi\Desktop\docs\docs\d31001t\APW19981026.0787
163,truth commission spares de klerk in final report on apartheid ,451, cape town south africa (ap) panel investigating apartheid era atrocities said wednesday it will not implicate the last apartheid president f.w de klerk in human rights abuses after he threatened court challenge de klerk said he would sue to block,C:\Users\rishi\Desktop\docs\docs\d31001t\APW19981028.0231
164,mandela at odds over deputy president mbeki over apartheid report ,217, johannesburg south africa (ap) president nelson mandela acknowledged saturday the african national congress violated human rights during apartheid setting him at odds with his deputy president over report that has divided much of south africa the disagreement stems from thursday's,C:\Users\rishi\Desktop\docs\docs\d31001t\APW19981031.0742
165,south african panel to withhold data implicating de klerk ,850, johannesburg south africa facing court challenge the truth and reconciliation commission said wednesday that it would withhold at least temporarily the parts of its final report that implicate south africa's last apartheid era president f.w de klerk in illegal acts,C:\Users\rishi\Desktop\docs\docs\d31001t\NYT19981028.0331
166,words of pretoria report `extrajudicial killing' ,721, pretoria south africa following are excerpts from the final report issued by south africa's truth and reconciliation commission on thursday primary finding on the basis of the evidence available to it the primary finding of the commission is that the,C:\Users\rishi\Desktop\docs\docs\d31001t\NYT19981029.0366
167,editorial south africa's stinging truths ,374, the new york times said in an editorial on sunday nov 1 the 3 500 page report of the south african truth and reconciliation commission released on thursday is the most comprehensive and unsparing examination of nation's ugly past that any,C:\Users\rishi\Desktop\docs\docs\d31001t\NYT19981031.0150
168,reconciling in south africa next up for amnesty the unrepentant ,940, johannesburg south africa the deal that south africa's truth and reconciliation commission offered was simple enough confess your crimes apply for amnesty and you will go free if you don't come forward you will be prosecuted after more than two,C:\Users\rishi\Desktop\docs\docs\d31001t\NYT19981107.0056
169,reconciling in south africa next up for amnesty the unrepentant ,940, johannesburg south africa the deal that south africa's truth and reconciliation commission offered was simple enough confess your crimes apply for amnesty and you will go free if you don't come forward you will be prosecuted after more than two,C:\Users\rishi\Desktop\docs\docs\d31001t\NYT19981107.0057
170,precede zagreb ,533, marija bistrica croatia (ap) bestowing on him the ``radiant badge of martyrdom '' pope john paul ii on saturday honored croatia's world war ii cardinal hero to roman catholics but long symbol of divisions in the balkans before huge crowd spread,C:\Users\rishi\Desktop\docs\docs\d31002t\APW19981003.0170
171,precede zagreb ,531, marija bistrica croatia (ap) bestowing on him the ``radiant badge of martyrdom '' pope john paul ii on saturday honored croatia's world war ii cardinal hero to roman catholics but long symbol of divisions in the balkans before huge crowd spread,C:\Users\rishi\Desktop\docs\docs\d31002t\APW19981003.0180
172,pope john paul ii beatifies controversial world war ii cardinal ,523, marija bistrica croatia (ap) declaring him martyr of the faith pope john paul ii on saturday honored croatia's world war ii cardinal hero to roman catholics but long symbol of divisions in the balkans half million od people watched with,C:\Users\rishi\Desktop\docs\docs\d31002t\APW19981003.0470
173,pope john paul ii beatifies controversial world war ii cardinal ,528, marija bistrica croatia (ap) declaring him martyr of the faith pope john paul ii on saturday honored croatia's world war ii cardinal hero to roman catholics but long symbol of divisions in the balkans half million od people watched with,C:\Users\rishi\Desktop\docs\docs\d31002t\APW19981003.0473
174,pope john paul ii beatifies controversial world war ii cardinal ,209, marija bistrica croatia (ap) declaring him martyr of the faith pope john paul ii on saturday honored croatia's world war ii cardinal hero to roman catholics but long symbol of divisions in the balkans half million people watched with delight,C:\Users\rishi\Desktop\docs\docs\d31002t\APW19981003.0492
175,eds updates with mass quotes color edits throughout ,325, split croatia (ap) on sun basked seaside packed with pilgrims pope john paul ii sought sunday to heal the wounds left by war and totalitarian rule urging renewal of values in croatian society hundreds of thousands of roman catholics jammed,C:\Users\rishi\Desktop\docs\docs\d31002t\APW19981004.0165
176,eds updates with mass quotes color edits throughout ,322, split croatia (ap) on sun basked seaside packed with pilgrims pope john paul ii sought sunday to heal the wounds left by war and totalitarian rule urging renewal in croatian society hundreds of thousands of roman catholics jammed beach outside,C:\Users\rishi\Desktop\docs\docs\d31002t\APW19981004.0171
177,pope beatifies croat fanning enmities ,833, marija bistrica croatia hailing the world war ii archbishop of zagreb as martyr to ``the atrocities of the communist system '' pope john paul ii beatified him on saturday beatification is the final step before sainthood but by paying such homage,C:\Users\rishi\Desktop\docs\docs\d31002t\NYT19981003.0082
178,pope beatifies croat fanning enmities ,665, marija bistrica croatia hailing the world war ii archbishop of zagreb as martyr to ``the atrocities of the communist system '' pope john paul ii beatified him saturday beatification is the final step before sainthood but by paying such homage to,C:\Users\rishi\Desktop\docs\docs\d31002t\NYT19981003.0187
179,pope calls for peace and international aid in the balkans ,545, split croatia at seaside mass here pope john paul ii called for reconciliation throughout the former yugoslavia and urged the world to do more for the victims of the balkan war that ended not long ago in croatia and that,C:\Users\rishi\Desktop\docs\docs\d31002t\NYT19981004.0056
180,turkish government dumped in corruption anger ,109, ankara turkey (ap) turkey's government collapsed wednesday after losing confidence vote in parliament over corruption scandal that tainted the prime minister with allegations of mob ties the downfall of prime minister mesut yilmaz and his nearly 17 month old government,C:\Users\rishi\Desktop\docs\docs\d31009t\APW19981125.0544
181,government fall returns secular and islamic tug of war in turkey ,543, ankara turkey (ap) turkey's president began trying to construct new government wednesday but the pieces do not neatly fit pro islamic forces pressing for power and their military backed western style opponents struggling to unite president suleyman demirel opened talks,C:\Users\rishi\Desktop\docs\docs\d31009t\APW19981125.0898
182,turkey's islamic party avoids confrontation over leading next ,437, ankara turkey (ap) the head of turkey's pro islamic party said thursday he would not insist on his rightful chance to lead turkey's next government heading off confrontation with the military that would only deepen the nation's political crisis parliament,C:\Users\rishi\Desktop\docs\docs\d31009t\APW19981126.0707
183,turkey's islamic party avoids confrontation over leading next ,484, ankara turkey (ap) the head of turkey's pro islamic party said thursday he would not insist on his rightful chance to lead turkey's next government heading off confrontation with the military that would only deepen the nation's political crisis parliament,C:\Users\rishi\Desktop\docs\docs\d31009t\APW19981126.0971
184,turkey's islamic party avoids confrontation over leading next ,360, ankara turkey (ap) the head of turkey's pro islamic party said thursday he would not insist on his rightful chance to lead turkey's next government heading off confrontation with the military that would only deepen the nation's political crisis parliament,C:\Users\rishi\Desktop\docs\docs\d31009t\APW19981126.1022
185,turkish leader warns against political vacuum ,320, ankara turkey (ap) one of turkey's leading politicians warned sunday that political vacuum could cripple the domestic battle to keep islamists at bay and in the fight abroad for the extradition of kurdish rebel leader in the midst of turkey's,C:\Users\rishi\Desktop\docs\docs\d31009t\APW19981129.0435
186,turkish leader warns against political vacuum ,226, ankara turkey (ap) one of turkey's leading politicians warned sunday that political vacuum could cripple the domestic battle to keep islamists at bay and the fight abroad for the extradition of kurdish rebel leader in the midst of turkey's uphill,C:\Users\rishi\Desktop\docs\docs\d31009t\APW19981129.0625
187,turkish military chides islamic leader over comment ,209, ankara turkey (ap) turkey's secular military leadership warned pro islamic party monday against dragging the army into politics after its leader said the party has the backing of the army in forming new government recai kutan leader of islamic virtue,C:\Users\rishi\Desktop\docs\docs\d31009t\APW19981130.0508
188,center left leader emerges as favorite in speculation on new ,230, ankara turkey (ap) turkish president suleyman demirel planned to meet with deputy premier bulent ecevit on wednesday stoking speculation that he'd ask the center left leader to form new government ecevit is said to have the support of turkey's all,C:\Users\rishi\Desktop\docs\docs\d31009t\APW19981202.0281
189,government of centrist turkish prime minister is voted out ,708, istanbul turkey the government of prime minister mesut yilmaz plagued since its inception 17 months ago by competing pressures from islamic groups and the rigidly secular military lost vote of confidence in parliament and fell wednesday the 314 214 vote,C:\Users\rishi\Desktop\docs\docs\d31009t\NYT19981125.0347
190,death toll from polish cold up to 32 ,141, warsaw poland (ap) an arctic cold wave that hit poland week ago has killed 32 people police said monday most of the victims were middle aged men who had been drinking alcohol and passed out in the cold according to,C:\Users\rishi\Desktop\docs\docs\d31010t\APW19981123.0259
191,cold weather claims more than 50 lives in europe ,351, bucharest romania (ap) an arctic cold wave and accompanying blizzards have killed at least 62 people throughout europe police and media reported monday the early winter weather played role in at least 24 deaths in romania and bulgaria over the,C:\Users\rishi\Desktop\docs\docs\d31010t\APW19981123.0532
192,cold weather claims at least 69 lives in europe ,174, &ur eds updates with four more deaths in poland &ur ap photo &ur by alison mutler &qc &ur associated press writer &qc bucharest romania (ap) an arctic cold wave and accompanying blizzards have killed at least 65 people throughout europe,C:\Users\rishi\Desktop\docs\docs\d31010t\APW19981123.1118
193,alcohol strained welfare system blamed for poland's high death ,219, warsaw poland (ap) krzysztof chmiel knows about being homeless and drinking so his explanation for the 47 deaths as of wednesday in poland's arctic cold wave sounds plausible ``they drink methylated spirit and then drop dead '' said the 46 year,C:\Users\rishi\Desktop\docs\docs\d31010t\APW19981125.0278
194,cold kills 39 in moscow this month ,133, moscow (ap) unusually cold weather in moscow killed at least 39 people in november medical officials said on monday winter has come early to the russian capital this year with temperatures below freezing through most of the month since the,C:\Users\rishi\Desktop\docs\docs\d31010t\APW19981130.0222
195,death toll from cold weather reaches 74 ,135, warsaw poland (ap) two more victims of poland's prolonged cold front were found thursday raising the death toll from more than two weeks of freezing temperatures to at least 74 police said 40 year old man was found frozen to,C:\Users\rishi\Desktop\docs\docs\d31010t\APW19981203.0965
196,death toll from cold weather reaches 74 ,133, warsaw poland (ap) two more victims of poland's prolonged cold front were found thursday raising the death toll from more than two weeks of freezing temperatures to at least 74 police said 40 year old man was found frozen to,C:\Users\rishi\Desktop\docs\docs\d31010t\APW19981203.0970
197,poland's death toll from fierce cold hits 83 ,114, warsaw poland (ap) the death toll from almost three weeks of sub zero temperatures has reached 83 after homeless man froze to death in warsaw park the man identified only as adam s. 47 was discovered friday night police said,C:\Users\rishi\Desktop\docs\docs\d31010t\APW19981205.0353
198,poland's death toll from fierce cold hits 85 ,162, warsaw poland (ap) the death toll from almost three weeks of sub zero temperatures reached 85 on saturday after two men froze to death in their unheated homes in northeastern poland both victims ages 36 and 49 were from towns,C:\Users\rishi\Desktop\docs\docs\d31010t\APW19981205.0560
199,weather ,328, national forecast &ql inclement weather will affect parts of the northeast on thursday as developing low pressure lifts atlantic moisture across the region wet snow will fall in northern maine and on the high ground of northern new hampshire and,C:\Users\rishi\Desktop\docs\docs\d31010t\NYT19981125.0289
200,82 dead as typhoon babs ravages northern philippines ,490, manila philippines (ap) typhoon babs headed toward southern china friday after battering the central and northern philippines with heavy winds and rain that killed at least 82 people flattened crops and drove more than 100 000 people from their homes the,C:\Users\rishi\Desktop\docs\docs\d31011t\APW19981023.0551
201,typhoon babs heads for southern china at least 129 dead in ,563, san miguel philippines (ap) typhoon babs raced toward southern china on saturday leaving behind trail of destruction on the philippines' main island where at least 129 people died and hundreds of thousands were forced to flee their homes philippines president,C:\Users\rishi\Desktop\docs\docs\d31011t\APW19981024.0164
202,with bc pacific typhoon ,375, san miguel philippines (ap) from distance the smashed coconut and abaca trees scattered on the hills look like broken matchsticks painful reminder of the destruction left by typhoon babs in catanduanes the island province was the first hit by the,C:\Users\rishi\Desktop\docs\docs\d31011t\APW19981024.0343
